Customer_ID,Purchase_Amount,Visit_Duration,Items_Purchased,Store_Section,Weekday
289,164.04959338675164,118.6564072236376,5,Groceries,Sunday
290,118.86502400897031,25.008372781240645,3,Apparel,Sunday
291,139.59388748213624,86.46590094523532,3,Groceries,Sunday
292,125.34995326705837,54.47506449147213,6,Groceries,Monday
293,120.53176215278943,57.10195764181762,6,Electronics,Monday
294,192.48010485105124,88.93575422239938,4,Electronics,Friday
295,167.85077429825236,86.16797664568067,9,Electronics,Sunday
296,115.35452023696729,119.03815930724072,6,Electronics,Saturday
297,194.97999377166252,24.123371839953776,5,Groceries,Friday
298,165.36497604383047,21.452061432258297,5,Apparel,Tuesday
299,190.64310594194802,89.67726988416153,4,Groceries,Wednesday
300,181.48144209618061,73.622560870705,10,Electronics,Monday
301,108.55024945389638,40.15767332157864,6,Electronics,Sunday
302,121.99094799015153,18.736130588788527,2,Apparel,Tuesday
303,187.3646802561631,19.42240745560736,4,Electronics,Friday
304,180.51851327167324,108.36099621305301,3,Groceries,Friday
305,148.95492030179258,31.105405719061718,2,Groceries,Monday
306,155.8663691654391,45.57087183270728,5,Groceries,Friday
307,213.88324478942124,34.93220424496868,6,Groceries,Saturday
308,120.4214305582085,49.049593641513106,5,Groceries,Friday
309,177.3548690585019,17.63662270207027,10,Apparel,Thursday
310,139.89036737830529,67.09657699990974,5,Groceries,Wednesday
311,139.11593983863898,17.43738199514364,5,Electronics,Friday
312,204.9388425993595,98.03921586045978,4,Electronics,Thursday
313,191.27081744940148,35.70832901014764,4,Electronics,Tuesday
314,190.67548180003192,69.40131060649617,3,Electronics,Friday
315,215.27394035771647,106.8086996317604,6,Apparel,Saturday
316,151.05019208163796,81.59651059519136,4,Electronics,Tuesday
317,184.0976485647482,68.62535652064687,2,Apparel,Sunday
318,134.4866621703272,45.676712842691316,9,Electronics,Friday
319,166.2083176244221,46.630210436401775,5,Apparel,Monday
320,143.49284728161578,83.64356507180091,9,Apparel,Thursday
321,154.8497982496359,119.35532973432842,5,Apparel,Thursday
322,179.75785127184568,82.80231088343164,5,Electronics,Monday
323,109.08896583832637,71.35617591070275,1,Apparel,Wednesday
324,254.619363784273,90.37155612631707,5,Groceries,Sunday
325,99.6991309250149,61.172617351209,8,Groceries,Saturday
326,89.29056936061339,16.615657686086372,6,Electronics,Thursday
327,207.9055436750034,71.85264974657008,2,Groceries,Tuesday
328,189.5831346981468,115.33878129559183,5,Groceries,Saturday
329,181.20599085260775,29.28332365934256,5,Groceries,Thursday
330,181.417275463214,85.90053799027324,4,Electronics,Sunday
331,149.38766135765428,32.10270575249621,6,Electronics,Wednesday
332,105.13728142570842,68.94104529203894,5,Groceries,Sunday
333,153.7902279096863,20.634409461139157,6,Electronics,Tuesday
334,116.14191442439441,59.540802988400365,5,Apparel,Sunday
335,198.75598667088755,93.17796617847706,4,Groceries,Saturday
336,142.64713092489308,48.23286766628803,7,Electronics,Tuesday
337,108.72514016037442,83.14028969359399,5,Electronics,Monday
338,133.93070791735033,97.4994956868702,7,Groceries,Friday
339,170.6465727137812,111.98956014273979,6,Electronics,Monday
340,121.81377235980126,35.810629004099894,4,Groceries,Saturday
341,108.88898022167842,53.92475073902389,8,Electronics,Friday
342,162.18436057459562,26.765761466345918,4,Apparel,Monday
343,162.24832855543613,119.17318523742128,3,Groceries,Friday
344,124.65284123144352,111.97010647167248,5,Apparel,Thursday
345,126.44808471908387,69.39528433086156,10,Groceries,Sunday
346,161.60249686788183,102.62366238140633,6,Electronics,Tuesday
347,77.59578292513379,67.30537749992465,4,Apparel,Friday
348,79.62681128117224,78.59442568030357,3,Electronics,Thursday
349,114.0777889373782,19.803687532761828,3,Groceries,Sunday
350,139.32764241440765,93.07974625464887,5,Groceries,Sunday
351,165.54537827990023,24.048483199875832,2,Groceries,Wednesday
352,223.76781084747762,100.86743932777813,6,Groceries,Monday
353,192.88298116010097,96.02308964374245,2,Groceries,Wednesday
354,142.00307350182865,87.96191675172741,5,Apparel,Saturday
355,149.04918960486555,13.977641857723832,2,Groceries,Thursday
356,99.87353176810956,43.34411915398615,6,Electronics,Wednesday
357,149.0743432003805,38.942382690192716,3,Apparel,Wednesday
358,135.5670680539931,49.6150048218671,5,Electronics,Sunday
359,166.13592801690447,19.64070214402224,2,Groceries,Thursday
360,108.63845282238385,113.06536053341691,6,Electronics,Sunday
361,175.96732571205862,70.9182464783614,6,Apparel,Tuesday
362,226.6369456501289,43.60767417238259,7,Apparel,Friday
363,144.56199257715713,53.66796687817118,6,Apparel,Saturday
364,170.08558610494708,59.192279455531924,6,Electronics,Saturday
365,184.5071995855556,76.0653766696679,4,Apparel,Monday
366,129.9389764057082,66.72473704661476,4,Electronics,Sunday
367,161.20462409052084,111.1331170535859,7,Groceries,Friday
368,150.62962003908973,64.66598311964133,5,Groceries,Monday
369,154.8838049274416,119.13738163056439,5,Electronics,Saturday
370,111.34951080722668,103.65674535196054,8,Apparel,Friday
371,151.22550871294715,32.93615657930694,4,Electronics,Wednesday
372,174.8999145622725,112.36547361083079,2,Electronics,Tuesday
373,222.5571803897521,22.80030376740237,3,Electronics,Wednesday
374,197.96354130426033,99.91946793403108,4,Groceries,Tuesday
375,257.65912287557785,51.86856228242381,6,Electronics,Sunday
376,111.63262185559753,106.57717524895764,9,Groceries,Thursday
377,193.61603183603393,105.48623591181953,3,Electronics,Monday
378,159.1671002869176,98.65179401293832,5,Groceries,Monday
379,259.4901466608836,96.90334799377675,3,Electronics,Thursday
380,109.58508573224242,43.514705300784485,2,Electronics,Friday
381,108.0139078909612,18.901121135637737,4,Apparel,Thursday
382,120.03036772779889,54.32781966416776,9,Apparel,Sunday
383,43.80521378450966,29.087696648515955,4,Electronics,Saturday
384,123.71224891596195,86.4446197792708,5,Electronics,Thursday
385,112.0433669223151,48.07096991915641,8,Electronics,Tuesday
386,157.51968932381038,117.31712209459064,8,Electronics,Saturday
387,167.08779878885798,80.50692850798652,5,Apparel,Thursday
388,243.80854196079432,100.47286199977971,3,Groceries,Monday
389,197.5211919093025,24.577714001603326,9,Electronics,Wednesday
390,121.15481721687985,104.82159304998848,2,Apparel,Tuesday
391,105.0792664325821,111.50329095647338,8,Electronics,Sunday
392,174.59595857532528,63.57681107008295,7,Electronics,Tuesday
393,83.9883396489679,76.68782315260752,6,Groceries,Friday
394,241.57293829271768,94.1290780993295,9,Electronics,Wednesday
395,208.97200603606436,29.23224899864538,3,Electronics,Tuesday
396,126.54121739476476,65.28226841097867,6,Groceries,Thursday
397,64.34327354545613,53.85293305495444,7,Groceries,Tuesday
398,217.69361870827066,26.1011391378474,7,Groceries,Tuesday
399,144.2730077373691,50.42878645206846,5,Groceries,Tuesday
400,211.8908155986731,17.498954032404292,5,Apparel,Friday
401,70.27861706028165,12.839309764443568,1,Apparel,Tuesday
402,120.03124885231136,24.868291807030502,7,Apparel,Tuesday
403,150.26218498590916,115.94266227480912,4,Electronics,Friday
404,152.3490296882371,70.44824894845186,7,Groceries,Saturday
405,127.49672642603781,116.2404377268542,5,Groceries,Wednesday
406,181.14249661737495,57.57476661631452,5,Apparel,Sunday
407,96.61897853087028,44.299774639378555,3,Electronics,Saturday
408,142.88102574893531,65.67560491242685,5,Electronics,Monday
409,156.01478158559493,58.346285749620115,5,Electronics,Friday
410,175.72194170293744,21.623115268791828,4,Apparel,Friday
411,185.5807439044445,80.49089461592268,3,Electronics,Tuesday
412,93.76789540810654,33.76420007605596,3,Electronics,Tuesday
413,73.29429146321888,78.15467503876125,5,Electronics,Sunday
414,213.88384109492546,81.52212016379687,10,Groceries,Monday
415,166.61570059897957,26.722733844151293,2,Apparel,Tuesday
416,112.57567317217232,16.748458982173496,5,Groceries,Thursday
417,227.55759877612616,95.88377446752838,3,Groceries,Tuesday
418,155.78373171464293,60.57804661462522,4,Apparel,Tuesday
419,208.96485920319134,16.398017505602336,6,Groceries,Thursday
420,153.37592407050545,119.43529488867439,3,Electronics,Monday
421,253.03739624409934,16.35586170960033,4,Electronics,Thursday
422,237.7670421221602,86.45387517444085,4,Electronics,Friday
423,137.55179257604632,118.2046817789755,5,Electronics,Thursday
424,198.57854754771776,36.309811463751814,8,Apparel,Wednesday
425,182.2687974792574,25.64743055559158,5,Groceries,Friday
426,218.43157787661744,23.35234333646718,6,Groceries,Tuesday
427,101.75382697099478,43.360266232435514,3,Electronics,Sunday
428,184.30257299992195,21.115039211171137,4,Electronics,Friday
429,202.92122434247938,86.13774758635451,5,Groceries,Monday
430,62.063025678844284,16.852097794306896,6,Apparel,Monday
431,90.83707436671125,66.03643409647687,7,Groceries,Thursday
432,48.03839111199497,119.63665392382745,5,Electronics,Friday
433,136.5296582777721,99.53672964566206,2,Electronics,Tuesday
434,185.8771127897981,77.6741382054112,6,Apparel,Monday
435,225.11785260480139,43.687898286527286,4,Groceries,Saturday
436,153.70473902098877,78.62854199208023,2,Apparel,Tuesday
437,231.4307772785646,67.97456103028168,4,Apparel,Saturday
438,80.99492708925543,56.869172227940865,2,Electronics,Wednesday
439,64.83087803224227,24.378141441421942,3,Groceries,Saturday
440,147.22261505516906,107.52646367645134,4,Electronics,Monday
441,169.20327244696537,59.47631137034548,7,Groceries,Thursday
442,148.36526259529535,31.408476300284157,5,Electronics,Wednesday
443,46.62789499800617,50.453528596501855,5,Electronics,Friday
444,145.54399802436058,55.554272778181975,7,Groceries,Tuesday
445,84.77652497475734,101.02916851235618,9,Groceries,Monday
446,183.48362744150194,90.69758186175423,7,Electronics,Wednesday
447,168.32991230484242,94.62353830054738,6,Groceries,Wednesday
448,103.00601068363224,11.213439087151194,6,Electronics,Monday
449,124.30665413316532,55.776939799773764,9,Groceries,Friday
450,97.03932390555242,62.9478566798856,2,Electronics,Friday
451,146.8660451363414,12.111150450536236,3,Electronics,Thursday
452,197.75711602506192,38.57945296195376,9,Electronics,Sunday
453,100.71369768322282,93.63188054343485,3,Apparel,Saturday
454,175.20232577589223,25.082067630189897,8,Groceries,Friday
455,123.48711908137795,68.88411445978508,5,Electronics,Thursday
456,110.35635838688279,33.67220592189612,4,Apparel,Saturday
457,144.64848200227212,11.33328521082826,9,Electronics,Wednesday
458,98.2378838790313,36.53216033594956,2,Apparel,Monday
459,122.3175347326409,117.34611304010592,5,Electronics,Friday
460,90.10610537055757,98.16908230712886,10,Electronics,Thursday
461,248.23625664581948,115.55343087531368,5,Apparel,Wednesday
462,151.76317759858642,63.66394483189987,4,Apparel,Friday
463,115.01372460037072,22.070981854525385,7,Groceries,Tuesday
464,160.6989955367111,70.27554378710622,3,Groceries,Sunday
465,144.38359751545852,59.9815068015957,6,Apparel,Wednesday
